979.2	3.550622	0
980.77	3.549918	0
982.35	3.549217	0
983.92	3.548521	0
985.49	3.547829	0
987.06	3.547141	0
988.63	3.546457	0
990.21	3.545777	0
991.78	3.545101	0
993.35	3.544429	0
994.92	3.543761	0
996.49	3.543097	0
998.06	3.542436	0
999.63	3.54178	0
